date,high,low,close,change,最近N1个交易日的最高点,最近N2个交易日的最低点,当天的仓位,资金指数
2011-08-01,2712.888,2688.5290000000005,2703.783,2.0539999999996326,2712.888,2437.681,1.0,inf
2011-07-29,2721.53,2681.272,2701.7290000000003,-7.0479999999997744,2721.53,2437.681,1.0,-inf
2011-07-28,2712.09,2684.6609999999996,2708.777,-14.715000000000146,2721.53,2437.681,1.0,inf
2011-07-27,2726.801,2680.433,2723.492,20.46600000000035,2726.801,2437.681,1.0,inf
2011-07-26,2704.9390000000003,2677.119,2703.026,14.2800000000002,2726.801,2437.681,1.0,inf
2011-07-25,2759.6279999999997,2680.7470000000003,2688.7459999999996,-82.04400000000032,2759.6279999999997,2437.681,1.0,-inf
2011-07-22,2782.1690000000003,2763.8,2770.79,4.895999999999731,2782.1690000000003,2437.681,1.0,-inf
2011-07-21,2799.8520000000003,2763.4179999999997,2765.8940000000002,-28.310999999999694,2799.8520000000003,2437.681,1.0,inf
2011-07-20,2817.285,2779.381,2794.205,-2.7779999999997926,2817.285,2437.681,1.0,-inf
2011-07-19,2809.315,2790.685,2796.9829999999997,-19.705000000000382,2817.285,2437.681,1.0,inf
2011-07-18,2826.9590000000003,2807.1079999999997,2816.688,-3.481000000000222,2826.9590000000003,2437.681,1.0,-inf
2011-07-15,2821.3390000000004,2794.159,2820.1690000000003,9.724999999999909,2826.9590000000003,2437.681,1.0,-inf
2011-07-14,2811.704,2788.9829999999997,2810.4440000000004,14.968000000000757,2826.9590000000003,2437.681,1.0,-inf
2011-07-13,2797.2659999999996,2756.032,2795.4759999999997,40.89399999999932,2826.9590000000003,2437.681,1.0,-inf
2011-07-12,2783.722,2752.1859999999997,2754.5820000000003,-48.10999999999967,2826.9590000000003,2497.9179999999997,1.0,inf
2011-07-11,2807.322,2780.665,2802.692,4.917999999999665,2826.9590000000003,2605.137,1.0,inf
2011-07-08,2807.38,2784.1259999999997,2797.7740000000003,3.507000000000062,2826.9590000000003,2651.28,1.0,inf
2011-07-07,2825.123,2793.8920000000003,2794.2670000000003,-16.21199999999999,2826.9590000000003,2651.28,1.0,-inf
2011-07-06,2811.815,2780.728,2810.4790000000003,-5.875999999999749,2826.9590000000003,2651.28,1.0,inf
2011-07-05,2818.1409999999996,2799.11,2816.355,3.537000000000262,2826.9590000000003,2677.119,1.0,inf
2011-07-04,2813.27,2770.94,2812.8179999999998,53.455999999999676,2826.9590000000003,2677.119,1.0,inf
2011-07-01,2778.6679999999997,2752.966,2759.362,-2.713999999999487,2826.9590000000003,2677.119,1.0,-inf
2011-06-30,2774.365,2729.992,2762.0759999999996,33.59299999999985,2826.9590000000003,2677.119,1.0,-inf
2011-06-29,2759.2309999999998,2727.2529999999997,2728.4829999999997,-30.719000000000506,2826.9590000000003,2677.119,1.0,inf
2011-06-28,2763.28,2736.3979999999997,2759.202,0.9720000000002074,2826.9590000000003,2680.7470000000003,1.0,inf
2011-06-27,2769.0429999999997,2743.4959999999996,2758.23,12.019000000000233,2826.9590000000003,2727.2529999999997,1.0,inf
2011-06-24,2759.71,2674.303,2746.211,57.961999999999534,2826.9590000000003,2674.303,1.0,inf
2011-06-23,2693.417,2630.336,2688.2490000000003,38.92800000000034,2826.9590000000003,2630.336,1.0,inf
2011-06-22,2657.725,2633.474,2649.321,2.838000000000193,2826.9590000000003,2630.336,1.0,inf
2011-06-21,2648.0240000000003,2618.8070000000002,2646.4829999999997,25.230000000000018,2826.9590000000003,2618.8070000000002,1.0,inf
2011-06-20,2637.883,2610.99,2621.2529999999997,-21.565000000000055,2825.123,2610.99,1.0,-inf
2011-06-17,2675.027,2641.3920000000003,2642.8179999999998,-21.465000000000146,2825.123,2610.99,1.0,inf
2011-06-16,2691.9440000000004,2663.12,2664.283,-41.14799999999968,2825.123,2610.99,1.0,-inf
2011-06-15,2730.4759999999997,2705.072,2705.4309999999996,-24.60900000000038,2825.123,2610.99,1.0,inf
2011-06-14,2735.553,2691.671,2730.04,29.660999999999603,2825.123,2610.99,1.0,inf
2011-06-13,2703.423,2669.395,2700.3790000000004,-4.763999999999669,2825.123,2610.99,1.0,-inf
2011-06-10,2707.742,2672.32,2705.143,1.7980000000002292,2825.123,2610.99,1.0,-inf
2011-06-09,2747.3320000000003,2702.695,2703.345,-46.94300000000021,2818.1409999999996,2610.99,1.0,inf
2011-06-08,2754.1220000000003,2715.25,2750.288,5.987999999999829,2818.1409999999996,2610.99,1.0,inf
2011-06-07,2745.77,2717.313,2744.3,16.2800000000002,2813.27,2610.99,1.0,inf
2011-06-03,2732.427,2701.25,2728.02,22.839000000000397,2778.6679999999997,2610.99,1.0,inf
2011-06-02,2727.995,2676.538,2705.1809999999996,-38.39100000000053,2774.365,2610.99,1.0,-inf
2011-06-01,2744.559,2726.495,2743.572,0.09999999999990905,2769.0429999999997,2610.99,1.0,-inf
2011-05-31,2744.934,2702.095,2743.472,37.11100000000033,2769.0429999999997,2610.99,1.0,-inf
2011-05-30,2728.062,2689.2059999999997,2706.361,-3.58600000000024,2769.0429999999997,2610.99,1.0,inf
2011-05-27,2746.842,2708.548,2709.947,-26.579999999999927,2759.71,2610.99,1.0,-inf
2011-05-26,2764.89,2734.5359999999996,2736.527,-5.213999999999942,2764.89,2610.99,1.0,inf
2011-05-25,2771.177,2737.33,2741.741,-25.3149999999996,2771.177,2610.99,1.0,-inf
2011-05-24,2771.748,2744.777,2767.0559999999996,-7.5130000000008295,2771.748,2610.99,1.0,inf
2011-05-23,2853.2859999999996,2771.117,2774.5690000000004,-83.88999999999987,2853.2859999999996,2610.99,1.0,-inf
2011-05-20,2866.763,2850.445,2858.4590000000003,-1.1149999999997817,2866.763,2641.3920000000003,1.0,inf
2011-05-19,2884.1409999999996,2856.829,2859.574,-13.196999999999662,2884.1409999999996,2663.12,1.0,-inf
2011-05-18,2877.427,2843.676,2872.7709999999997,19.998000000000047,2884.1409999999996,2669.395,1.0,-inf
2011-05-17,2869.23,2821.203,2852.7729999999997,3.705999999999676,2884.1409999999996,2669.395,1.0,-inf
2011-05-16,2877.091,2846.3070000000002,2849.067,-21.963999999999942,2884.1409999999996,2669.395,1.0,inf
2011-05-13,2871.992,2832.2540000000004,2871.031,26.947999999999865,2884.1409999999996,2672.32,1.0,inf
2011-05-12,2876.448,2843.097,2844.083,-39.33699999999999,2884.1409999999996,2676.538,1.0,-inf
2011-05-11,2897.1409999999996,2868.349,2883.42,-7.213999999999942,2897.1409999999996,2676.538,1.0,inf
2011-05-10,2891.034,2865.1040000000003,2890.634,18.173999999999978,2897.1409999999996,2676.538,1.0,inf
2011-05-09,2885.178,2861.42,2872.46,8.57400000000007,2897.1409999999996,2676.538,1.0,inf
2011-05-06,2881.7059999999997,2834.4559999999997,2863.886,-8.518000000000484,2897.1409999999996,2676.538,1.0,-inf
2011-05-05,2880.125,2849.91,2872.4040000000005,6.387000000000171,2897.1409999999996,2689.2059999999997,1.0,-inf
2011-05-04,2916.97,2860.075,2866.0170000000003,-66.17099999999982,2916.97,2689.2059999999997,1.0,inf
2011-05-03,2933.46,2890.225,2932.188,20.677000000000135,2933.46,2689.2059999999997,1.0,inf
2011-04-29,2913.5559999999996,2871.01,2911.511,24.466999999999643,2933.46,2708.548,1.0,inf
2011-04-28,2953.1929999999998,2884.8390000000004,2887.0440000000003,-38.36399999999958,2953.1929999999998,2734.5359999999996,1.0,-inf
2011-04-27,2961.133,2907.6620000000003,2925.408,-13.572999999999865,2961.133,2737.33,1.0,inf
2011-04-26,2970.278,2931.502,2938.9809999999998,-25.9699999999998,2970.278,2744.777,1.0,-inf
2011-04-25,3003.61,2964.643,2964.9509999999996,-45.56600000000071,3003.61,2771.117,1.0,inf
2011-04-22,3032.965,3004.465,3010.5170000000003,-16.150999999999385,3032.965,2821.203,1.0,-inf
2011-04-21,3035.4709999999995,3012.5440000000003,3026.6679999999997,19.630999999999403,3035.4709999999995,2821.203,1.0,-inf
2011-04-20,3019.123,2992.672,3007.0370000000003,7.996000000000549,3035.4709999999995,2821.203,1.0,-inf
2011-04-19,3038.8070000000002,2996.222,2999.0409999999997,-58.288000000000466,3038.8070000000002,2821.203,1.0,inf
2011-04-18,3067.4559999999997,3037.1890000000003,3057.329,6.803000000000338,3067.4559999999997,2832.2540000000004,1.0,inf
2011-04-15,3062.53,3020.156,3050.526,7.890999999999622,3067.4559999999997,2832.2540000000004,1.0,inf
2011-04-14,3058.239,3036.7259999999997,3042.635,-7.762999999999465,3067.4559999999997,2834.4559999999997,1.0,-inf
2011-04-13,3050.401,2994.465,3050.3979999999997,29.02899999999954,3067.4559999999997,2834.4559999999997,1.0,-inf
2011-04-12,3039.1240000000003,3003.445,3021.369,-1.376999999999498,3067.4559999999997,2834.4559999999997,1.0,inf
2011-04-11,3059.5679999999998,3019.886,3022.7459999999996,-7.275000000000091,3067.4559999999997,2834.4559999999997,1.0,-inf
2011-04-08,3031.097,2998.34,3030.0209999999997,22.111999999999625,3067.4559999999997,2834.4559999999997,1.0,-inf
2011-04-07,3012.288,2990.3109999999997,3007.909,6.548999999999978,3067.4559999999997,2849.91,1.0,-inf
2011-04-06,3005.238,2963.8990000000003,3001.36,33.95000000000027,3067.4559999999997,2860.075,1.0,-inf
2011-04-01,2967.847,2924.3940000000002,2967.41,39.29899999999998,3067.4559999999997,2871.01,1.0,-inf
2011-03-31,2961.63,2914.384,2928.111,-27.659999999999854,3067.4559999999997,2871.01,1.0,inf
2011-03-30,2968.1820000000002,2935.7470000000003,2955.7709999999997,-2.3060000000004948,3067.4559999999997,2884.8390000000004,1.0,-inf
2011-03-29,2994.1740000000004,2953.54,2958.077,-25.927999999999884,3067.4559999999997,2907.6620000000003,1.0,inf
2011-03-28,3005.783,2979.196,2984.005,6.1909999999998035,3067.4559999999997,2914.384,1.0,inf
2011-03-25,2985.083,2946.697,2977.8140000000003,31.10800000000063,3067.4559999999997,2914.384,1.0,inf
2011-03-24,2958.663,2942.134,2946.7059999999997,-1.7710000000006403,3067.4559999999997,2914.384,1.0,-inf
2011-03-23,2950.422,2911.6259999999997,2948.4770000000003,29.335000000000036,3067.4559999999997,2911.6259999999997,1.0,-inf
2011-03-22,2923.3920000000003,2884.7509999999997,2919.1420000000003,10.00500000000011,3067.4559999999997,2884.7509999999997,1.0,-inf
2011-03-21,2927.073,2895.1540000000005,2909.137,2.2510000000002037,3067.4559999999997,2884.7509999999997,1.0,-inf
2011-03-18,2930.6059999999998,2900.8720000000003,2906.886,9.588000000000193,3067.4559999999997,2884.7509999999997,1.0,-inf
2011-03-17,2935.625,2885.651,2897.298,-33.50600000000031,3062.53,2884.7509999999997,1.0,inf
2011-03-16,2934.018,2894.252,2930.804,34.54800000000023,3059.5679999999998,2884.7509999999997,1.0,inf
2011-03-15,2927.9840000000004,2850.945,2896.256,-41.371000000000095,3059.5679999999998,2850.945,1.0,-inf
2011-03-14,2939.652,2914.458,2937.627,3.831000000000131,3059.5679999999998,2850.945,1.0,-inf
2011-03-11,2966.98,2927.683,2933.796,-23.347000000000207,3059.5679999999998,2850.945,1.0,inf
2011-03-10,2995.768,2954.367,2957.143,-45.01100000000042,3031.097,2850.945,1.0,-inf
2011-03-09,3012.0440000000003,2989.342,3002.1540000000005,2.212000000000444,3012.288,2850.945,1.0,-inf
2011-03-08,3001.6240000000003,2976.6,2999.942,3.731000000000222,3012.0440000000003,2850.945,1.0,-inf
2011-03-07,3000.429,2952.722,2996.211,53.9050000000002,3012.0440000000003,2850.945,1.0,-inf
2011-03-04,2944.4590000000003,2898.0840000000003,2942.3059999999996,39.32799999999952,3012.0440000000003,2850.945,1.0,-inf
2011-03-03,2937.5570000000002,2900.761,2902.978,-10.829999999999927,3012.0440000000003,2850.945,1.0,inf
2011-03-02,2924.9629999999997,2883.566,2913.808,-5.11200000000008,3012.0440000000003,2850.945,1.0,-inf
2011-03-01,2931.58,2901.552,2918.92,13.86700000000019,3012.0440000000003,2850.945,1.0,-inf
2011-02-28,2906.1690000000003,2861.817,2905.053,26.48799999999983,3012.0440000000003,2850.945,1.0,-inf
2011-02-25,2890.324,2848.65,2878.565,-0.038000000000010914,3012.0440000000003,2848.65,1.0,-inf
2011-02-24,2881.5370000000003,2854.5640000000003,2878.603,15.969000000000051,3012.0440000000003,2848.65,1.0,-inf
2011-02-23,2868.4840000000004,2839.195,2862.634,7.118000000000393,3012.0440000000003,2839.195,1.0,-inf
2011-02-22,2944.413,2851.62,2855.5159999999996,-76.73000000000002,3012.0440000000003,2839.195,1.0,inf
2011-02-21,2932.82,2884.191,2932.2459999999996,32.45399999999972,3012.0440000000003,2839.195,1.0,inf
2011-02-18,2924.23,2890.262,2899.792,-27.17200000000048,3012.0440000000003,2839.195,1.0,-inf
2011-02-17,2939.284,2905.032,2926.9640000000004,3.0680000000006658,3012.0440000000003,2839.195,1.0,-inf
2011-02-16,2924.188,2882.5490000000004,2923.8959999999997,24.65899999999965,3012.0440000000003,2839.195,1.0,-inf
2011-02-15,2934.467,2892.637,2899.237,0.10300000000006548,3012.0440000000003,2839.195,1.0,-inf
2011-02-14,2906.261,2828.571,2899.134,71.80600000000004,3012.0440000000003,2828.571,1.0,-inf
2011-02-11,2835.4109999999996,2807.605,2827.328,9.164999999999964,3012.0440000000003,2807.605,1.0,-inf
2011-02-10,2819.063,2760.175,2818.163,44.097999999999956,3012.0440000000003,2760.175,0.0,-inf
2011-02-09,2804.208,2764.867,2774.065,-24.894999999999982,3001.6240000000003,2760.175,0.0,-inf
2011-02-01,2805.0490000000004,2785.296,2798.96,8.265999999999622,3000.429,2760.175,0.0,-inf
2011-01-31,2790.921,2748.538,2790.6940000000004,37.944000000000415,2944.4590000000003,2748.538,0.0,-inf
2011-01-28,2759.44,2733.2909999999997,2752.75,3.599999999999909,2944.413,2733.2909999999997,0.0,-inf
2011-01-27,2753.0009999999997,2677.21,2749.15,40.335999999999785,2944.413,2677.21,0.0,-inf
2011-01-26,2710.738,2676.7690000000002,2708.8140000000003,31.382000000000062,2944.413,2676.7690000000002,0.0,-inf
2011-01-25,2701.0440000000003,2661.448,2677.4320000000002,-18.287999999999556,2944.413,2661.448,0.0,-inf
2011-01-24,2736.1090000000004,2690.652,2695.72,-19.574000000000524,2944.413,2661.448,0.0,-inf
2011-01-21,2746.178,2667.2859999999996,2715.2940000000003,37.64200000000028,2944.413,2661.448,0.0,-inf
2011-01-20,2752.7990000000004,2676.1290000000004,2677.652,-80.44500000000016,2944.413,2661.448,0.0,-inf
2011-01-19,2759.6020000000003,2700.8109999999997,2758.097,49.11799999999994,2944.413,2661.448,0.0,-inf
2011-01-18,2715.406,2683.367,2708.9790000000003,2.3190000000004147,2939.284,2661.448,0.0,-inf
2011-01-17,2780.942,2698.781,2706.66,-84.6840000000002,2939.284,2661.448,0.0,-inf
2011-01-14,2817.048,2780.438,2791.344,-36.36899999999969,2939.284,2661.448,0.0,-inf
2011-01-13,2837.526,2810.8740000000003,2827.7129999999997,6.407999999999902,2934.467,2661.448,0.0,-inf
2011-01-12,2828.468,2788.13,2821.305,17.25799999999981,2934.467,2661.448,0.0,-inf
2011-01-11,2810.762,2770.3379999999997,2804.047,12.237999999999829,2906.261,2661.448,0.0,-inf
2011-01-10,2847.3579999999997,2786.861,2791.809,-46.991999999999734,2847.3579999999997,2661.448,0.0,-inf
2011-01-07,2868.005,2807.87,2838.801,14.603999999999814,2868.005,2661.448,0.0,-inf
2011-01-06,2853.875,2816.9509999999996,2824.197,-14.39599999999973,2868.005,2661.448,0.0,-inf
2011-01-05,2850.493,2824.296,2838.593,-14.054999999999836,2868.005,2661.448,0.0,-inf
2011-01-04,2855.3959999999997,2810.1079999999997,2852.6479999999997,44.57099999999946,2868.005,2661.448,0.0,-inf
2010-12-31,2808.926,2758.131,2808.077,48.50200000000041,2868.005,2661.448,0.0,-inf
2010-12-30,2768.1259999999997,2724.5409999999997,2759.575,8.047999999999774,2868.005,2661.448,0.0,-inf
2010-12-29,2753.025,2721.4790000000003,2751.527,18.537000000000262,2868.005,2661.448,0.0,-inf
2010-12-28,2775.1490000000003,2730.407,2732.99,-48.41200000000026,2868.005,2661.448,0.0,-inf
2010-12-27,2876.8109999999997,2774.538,2781.402,-53.75500000000011,2876.8109999999997,2667.2859999999996,0.0,-inf
2010-12-24,2853.486,2813.4959999999996,2835.157,-20.062999999999647,2876.8109999999997,2667.2859999999996,0.0,-inf
2010-12-23,2893.711,2849.836,2855.22,-22.68000000000029,2893.711,2676.1290000000004,0.0,-inf
2010-12-22,2917.199,2867.0490000000004,2877.9,-26.21499999999969,2917.199,2683.367,0.0,-inf
2010-12-21,2908.1659999999997,2846.633,2904.115,51.19900000000007,2917.199,2683.367,0.0,-inf
2010-12-20,2911.5609999999997,2804.5559999999996,2852.9159999999997,-40.82400000000007,2917.199,2698.781,0.0,-inf
2010-12-17,2898.812,2881.0040000000004,2893.74,-4.398000000000138,2917.199,2721.4790000000003,0.0,-inf
2010-12-16,2921.275,2891.8579999999997,2898.138,-13.276000000000295,2921.275,2721.4790000000003,0.0,-inf
2010-12-15,2939.05,2905.6490000000003,2911.414,-15.663000000000011,2939.05,2721.4790000000003,0.0,-inf
2010-12-14,2933.407,2912.42,2927.077,4.123000000000047,2939.05,2721.4790000000003,0.0,-inf
2010-12-13,2923.7740000000003,2847.658,2922.954,81.91400000000021,2939.05,2721.4790000000003,0.0,-inf
2010-12-10,2850.422,2792.522,2841.04,30.090999999999894,2939.05,2721.4790000000003,0.0,-inf
2010-12-09,2854.7,2808.506,2810.949,-37.59699999999975,2939.05,2721.4790000000003,0.0,-inf
2010-12-08,2880.558,2843.94,2848.546,-27.315000000000055,2939.05,2721.4790000000003,0.0,-inf
2010-12-07,2884.53,2809.11,2875.861,18.682999999999993,2939.05,2721.4790000000003,0.0,-inf
2010-12-06,2871.407,2831.697,2857.178,14.747000000000298,2939.05,2721.4790000000003,0.0,-inf
2010-12-03,2853.401,2822.743,2842.4309999999996,-1.1760000000003856,2939.05,2721.4790000000003,0.0,-inf
2010-12-02,2870.8059999999996,2841.473,2843.607,20.1579999999999,2939.05,2721.4790000000003,0.0,-inf
2010-12-01,2834.199,2795.8109999999997,2823.449,3.268000000000484,2939.05,2730.407,0.0,-inf
2010-11-30,2881.16,2758.9240000000004,2820.1809999999996,-46.17500000000018,2939.05,2758.9240000000004,0.0,-inf
2010-11-29,2878.827,2841.795,2866.3559999999998,-5.342000000000098,2939.05,2758.9240000000004,0.0,-inf
2010-11-26,2894.421,2851.9570000000003,2871.698,-26.563000000000102,2939.05,2758.9240000000004,0.0,-inf
2010-11-25,2901.675,2856.962,2898.261,38.32500000000027,2939.05,2758.9240000000004,0.0,-inf
2010-11-24,2861.485,2794.864,2859.9359999999997,31.65399999999954,2939.05,2758.9240000000004,0.0,-inf
2010-11-23,2872.172,2791.5840000000003,2828.282,-56.08899999999949,2939.05,2758.9240000000004,0.0,-inf
2010-11-22,2904.97,2852.7740000000003,2884.3709999999996,-4.195000000000164,2939.05,2758.9240000000004,0.0,-inf
2010-11-19,2888.75,2806.6440000000002,2888.566,23.113999999999578,2939.05,2758.9240000000004,0.0,-inf
2010-11-18,2873.696,2827.179,2865.452,26.595000000000255,2939.05,2758.9240000000004,0.0,-inf
2010-11-17,2891.052,2824.1209999999996,2838.857,-55.68100000000004,2933.407,2758.9240000000004,0.0,-inf
2010-11-16,3007.643,2885.7529999999997,2894.538,-119.875,3007.643,2758.9240000000004,0.0,-inf
2010-11-15,3016.131,2939.68,3014.413,28.978000000000065,3016.131,2758.9240000000004,0.0,-inf
2010-11-12,3150.1459999999997,2975.163,2985.435,-162.3090000000002,3150.1459999999997,2758.9240000000004,1.0,inf
2010-11-11,3186.72,3102.7740000000003,3147.744,32.388000000000375,3186.72,2758.9240000000004,1.0,inf
2010-11-10,3124.256,3093.8779999999997,3115.3559999999998,-19.644000000000233,3186.72,2758.9240000000004,1.0,-inf
2010-11-09,3159.0190000000002,3110.343,3135.0,-24.51200000000017,3186.72,2758.9240000000004,1.0,inf
2010-11-08,3160.699,3124.091,3159.512,30.014999999999873,3186.72,2758.9240000000004,1.0,inf
2010-11-05,3142.5890000000004,3105.921,3129.4970000000003,42.55799999999999,3186.72,2758.9240000000004,1.0,inf
2010-11-04,3087.421,3035.366,3086.9390000000003,55.95100000000048,3186.72,2758.9240000000004,1.0,inf
2010-11-03,3069.066,3017.098,3030.988,-14.446000000000367,3186.72,2758.9240000000004,1.0,-inf
2010-11-02,3089.5679999999998,3029.324,3045.434,-8.586999999999534,3186.72,2791.5840000000003,1.0,inf
2010-11-01,3054.05,2986.886,3054.0209999999997,75.1859999999997,3186.72,2791.5840000000003,1.0,inf
2010-10-29,2996.7740000000003,2955.48,2978.835,-13.744000000000142,3186.72,2791.5840000000003,1.0,-inf
2010-10-28,3007.013,2969.304,2992.579,-4.468999999999596,3186.72,2791.5840000000003,1.0,inf
2010-10-27,3056.3990000000003,2988.8709999999996,2997.048,-44.49499999999989,3186.72,2791.5840000000003,1.0,-inf
2010-10-26,3073.384,3017.8179999999998,3041.5429999999997,-9.876000000000658,3186.72,2806.6440000000002,1.0,inf
2010-10-25,3051.539,2959.298,3051.4190000000003,76.37600000000066,3186.72,2806.6440000000002,1.0,inf
2010-10-22,2997.6240000000003,2954.619,2975.0429999999997,-8.490000000000236,3186.72,2824.1209999999996,1.0,-inf
2010-10-21,3018.244,2958.546,2983.533,-20.417999999999665,3186.72,2824.1209999999996,1.0,inf
2010-10-20,3041.151,2942.505,3003.9509999999996,2.0979999999995016,3186.72,2885.7529999999997,1.0,inf
2010-10-19,3002.3709999999996,2931.91,3001.853,46.62599999999975,3186.72,2931.91,1.0,inf
2010-10-18,3026.099,2944.715,2955.2270000000003,-15.932999999999538,3186.72,2931.91,1.0,-inf
2010-10-15,2971.16,2858.216,2971.16,91.52399999999989,3186.72,2858.216,1.0,-inf
2010-10-14,2919.414,2864.5190000000002,2879.636,18.27500000000009,3160.699,2858.216,1.0,-inf
2010-10-13,2862.035,2826.2209999999995,2861.361,19.953999999999724,3160.699,2826.2209999999995,1.0,-inf
2010-10-12,2843.428,2782.341,2841.407,34.465000000000146,3160.699,2782.341,1.0,-inf
2010-10-11,2823.597,2755.026,2806.942,68.19799999999987,3142.5890000000004,2755.026,1.0,-inf
2010-10-08,2747.805,2677.994,2738.744,83.08600000000024,3089.5679999999998,2677.994,1.0,-inf
2010-09-30,2655.9990000000003,2597.597,2655.658,44.98000000000002,3089.5679999999998,2597.597,0.0,-inf
2010-09-29,2634.1240000000003,2603.927,2610.678,-0.6759999999999309,3089.5679999999998,2597.597,0.0,-inf
2010-09-28,2625.3259999999996,2607.018,2611.354,-16.613000000000284,3073.384,2597.597,0.0,-inf
2010-09-27,2629.045,2597.139,2627.967,36.416999999999916,3073.384,2597.139,0.0,-inf
2010-09-21,2601.099,2580.177,2591.55,2.837000000000444,3073.384,2580.177,0.0,-inf
2010-09-20,2607.347,2573.629,2588.7129999999997,-9.976000000000113,3073.384,2573.629,0.0,-inf
2010-09-17,2615.0789999999997,2592.535,2598.689,-3.7760000000002947,3073.384,2573.629,0.0,-inf
2010-09-16,2653.272,2583.337,2602.465,-50.037999999999556,3051.539,2573.629,0.0,-inf
2010-09-15,2688.49,2645.864,2652.5029999999997,-36.01900000000023,3041.151,2573.629,0.0,-inf
2010-09-14,2703.781,2678.974,2688.522,0.2019999999997708,3041.151,2573.629,0.0,-inf
2010-09-13,2696.6740000000004,2660.607,2688.32,25.110999999999876,3041.151,2573.629,0.0,-inf
2010-09-10,2667.837,2628.829,2663.2090000000003,6.856999999999971,3026.099,2573.629,0.0,-inf
2010-09-09,2698.638,2651.6020000000003,2656.3520000000003,-38.938999999999396,3026.099,2573.629,0.0,-inf
2010-09-08,2695.845,2674.321,2695.2909999999997,-3.0720000000001164,2971.16,2573.629,0.0,-inf
2010-09-07,2704.933,2679.0229999999997,2698.363,2.112999999999829,2919.414,2573.629,0.0,-inf
2010-09-06,2698.6009999999997,2664.239,2696.25,40.85599999999977,2862.035,2573.629,0.0,-inf
2010-09-03,2660.539,2631.8509999999997,2655.3940000000002,-0.3819999999996071,2843.428,2573.629,0.0,-inf
2010-09-02,2659.978,2636.4179999999997,2655.776,32.89399999999978,2823.597,2573.629,0.0,-inf
2010-09-01,2662.8759999999997,2604.487,2622.882,-15.915999999999713,2747.805,2573.629,0.0,-inf
2010-08-31,2647.2529999999997,2626.7929999999997,2638.798,-13.86600000000044,2704.933,2573.629,0.0,-inf
2010-08-30,2656.355,2620.19,2652.664,41.922000000000025,2704.933,2573.629,0.0,-inf
2010-08-27,2613.487,2588.643,2610.742,7.260999999999967,2704.933,2573.629,0.0,-inf
2010-08-26,2616.962,2590.614,2603.481,6.901000000000295,2704.933,2573.629,0.0,-inf
2010-08-25,2645.5029999999997,2595.728,2596.58,-53.72700000000032,2704.933,2573.629,0.0,-inf
2010-08-24,2667.171,2614.563,2650.3070000000002,10.941000000000258,2704.933,2573.629,0.0,-inf
2010-08-23,2656.116,2629.7070000000003,2639.366,-2.9410000000002583,2704.933,2583.337,0.0,-inf
2010-08-20,2683.288,2636.908,2642.3070000000002,-45.672000000000025,2704.933,2583.337,0.0,-inf
2010-08-19,2701.93,2659.297,2687.9790000000003,21.67800000000034,2704.933,2588.643,0.0,-inf
2010-08-18,2687.76,2654.408,2666.301,-5.592000000000098,2704.933,2588.643,0.0,-inf
2010-08-17,2677.57,2654.011,2671.893,10.184999999999945,2704.933,2588.643,0.0,-inf
2010-08-16,2665.3140000000003,2596.771,2661.708,55.008000000000266,2704.933,2588.643,0.0,-inf
2010-08-13,2607.033,2564.8379999999997,2606.7,31.22499999999991,2704.933,2564.8379999999997,0.0,-inf
2010-08-12,2608.761,2570.9629999999997,2575.475,-32.02200000000039,2704.933,2564.8379999999997,0.0,-inf
2010-08-11,2618.451,2586.018,2607.4970000000003,12.223000000000411,2704.933,2564.8379999999997,0.0,-inf
2010-08-10,2675.313,2594.3360000000002,2595.274,-77.25900000000001,2701.93,2564.8379999999997,0.0,-inf
2010-08-09,2676.09,2650.397,2672.533,14.140999999999622,2701.93,2564.8379999999997,0.0,-inf
2010-08-06,2659.4120000000003,2598.913,2658.3920000000003,37.63500000000022,2701.93,2564.8379999999997,0.0,-inf
2010-08-05,2640.5890000000004,2606.6220000000003,2620.757,-17.764999999999873,2701.93,2564.8379999999997,0.0,-inf
2010-08-04,2638.8979999999997,2589.988,2638.522,11.519999999999982,2701.93,2564.8379999999997,0.0,-inf
2010-08-03,2681.7859999999996,2626.722,2627.002,-45.51399999999967,2701.93,2564.8379999999997,0.0,-inf
2010-08-02,2675.762,2633.647,2672.5159999999996,35.01299999999992,2701.93,2564.8379999999997,0.0,-inf
2010-07-30,2643.035,2614.732,2637.5029999999997,-10.613000000000284,2701.93,2564.8379999999997,0.0,-inf
2010-07-29,2656.408,2623.9440000000004,2648.116,14.452999999999975,2701.93,2564.8379999999997,0.0,-inf
2010-07-28,2636.002,2564.156,2633.663,58.29500000000007,2701.93,2564.156,0.0,-inf
2010-07-27,2587.9970000000003,2565.636,2575.368,-13.315000000000055,2701.93,2564.156,0.0,-inf
2010-07-26,2589.484,2556.466,2588.683,16.6550000000002,2701.93,2556.466,0.0,-inf
2010-07-23,2579.5229999999997,2549.237,2572.028,9.621999999999844,2701.93,2549.237,0.0,-inf
2010-07-22,2563.239,2522.201,2562.406,27.01200000000017,2687.76,2522.201,0.0,-inf
2010-07-21,2553.452,2520.149,2535.394,6.66399999999976,2681.7859999999996,2520.149,0.0,-inf
2010-07-20,2530.331,2477.46,2528.73,53.30899999999974,2681.7859999999996,2477.46,0.0,-inf
2010-07-19,2484.194,2392.2729999999997,2475.4210000000003,51.15000000000009,2681.7859999999996,2392.2729999999997,0.0,-inf
